codpos;localidad;provincia;codpro;subcodpos
4449;APOLINARIO SARAVIA;SALTA;10;3
4449;ARITA;SALTA;10;4
4449;BARREALITO;SALTA;10;5
4449;CAMPO ALEGRE (LAS FLORES-DPTO. ANTA);SALTA;10;6
4449;COLONIA HURLINGHAM;SALTA;10;7
4449;CORONEL MOLLINEDO;SALTA;10;8
4449;EL BORDO (APOLINARIO SARAVIA-DPTO. ANTA);SALTA;10;9
4449;EL CARMEN (APOLINARIO SARAVIA-DPTO. ANTA);SALTA;10;10
4449;EL MANANTIAL;SALTA;10;11
4449;EL PERICOTE;SALTA;10;12
4449;ESPINILLO;SALTA;10;13
4449;ESQUINA (CNEL. MOLLINEDO-DPTO. ANTA);SALTA;10;14
4449;GENERAL PIZARRO;SALTA;10;15
4449;KILOMETRO 1104 (APEADERO FCGB);SALTA;10;16
4449;LAGUNA VERDE;SALTA;10;17
4449;LAS BATEAS;SALTA;10;18
4449;LAS FLORES;SALTA;10;19
4449;LAS TORTUGAS;SALTA;10;21
4449;LAS VATEAS;SALTA;10;22
4449;LUIS BURELA;SALTA;10;23
4449;MEDIA LUNA (APOLINARIO SARAVIA-DPTO. ANTA);SALTA;10;24
4449;MONASTERIOS;SALTA;10;25
4449;PALERMO;SALTA;10;26
4449;PALMA;SALTA;10;27
4449;PIQUETE CABADO;SALTA;10;28
4449;POZO GRANDE;SALTA;10;29
4449;POZO VERDE (CNEL. MOLLINEDO-DPTO. ANTA);SALTA;10;30
4449;RIO DEL VALLE;SALTA;10;31
4449;ROSARIO DEL DORADO;SALTA;10;32
4449;SAN LUIS (LAS FLORES-DPTO. ANTA);SALTA;10;33
4449;SAN MARTIN (PALERMO-DPTO. ANTA);SALTA;10;34
4449;SAN RAMON;SALTA;10;35
4449;SANTA ROSA (LAS FLORES-DPTO. ANTA);SALTA;10;36
4449;SANTO DOMINGO (APOLINARIO SARAVIA-DPTO. ANTA);SALTA;10;37
4449;SANTO DOMINGO (LAS LAJITAS-DPTO. ANTA);SALTA;10;38
4449;TOTORAL;SALTA;10;39
4449;TUNALITO (PALERMO-DPTO. ANTA);SALTA;10;40
4452;TOLLOCHE;SALTA;10;0
4452;ALGARROBALMACAPILLO-DPTO. ANTA);SALTA;10;1
4452;EL QUEBRACHAL;SALTA;10;2
4452;EL VENCIDO;SALTA;10;3
4452;FLORESTA;SALTA;10;4
4452;FUERTE EL PITO;SALTA;10;5
4452;GAONA;SALTA;10;6
4452;KILOMETRO 1152 (APEADERO FCGB);SALTA;10;7
4452;LLUCHA;SALTA;10;8
4452;MACAPILLO;SALTA;10;9
4452;MANGA VIEJA;SALTA;10;10
4452;NUESTRA SENORA DE TALAVERA;SALTA;10;11
4452;VINAL POZO;SALTA;10;12
4452;PRINGLES;SALTA;10;13
4452;QUEBRACHAL;SALTA;10;14
4452;ROCA;SALTA;10;15
4452;SANTA ROSA DE ANTA;SALTA;10;16
4452;SIMBOLAR (MACAPILLO-DPTO. ANTA);SALTA;10;17
4452;SUNCHALITO;SALTA;10;18
4452;TACO PAMPA;SALTA;10;19
4452;TALAVERA;SALTA;10;20
4452;TORO PAMPA;SALTA;10;22
4452;SAN GABRIEL;SALTA;10;23
4452;VENCIDA;SALTA;10;24
4452;VILLA MATOQUE;SGO.DEL ESTERO;14;25
4452;VINAL MACHO;SGO.DEL ESTERO;14;26
4452;SAN ISIDRO (PAAJ POZO-DPTO. COPO);SGO.DEL ESTERO;14;27
4452;TORO PAMPA (DPTO. COPO);SGO.DEL ESTERO;14;28
4452;TACIOJ;SGO.DEL ESTERO;14;29
4452;TACO ESQUINA;SGO.DEL ESTERO;14;30
4452;ROMA;SGO.DEL ESTERO;14;31
4452;VINALITO;SGO.DEL ESTERO;14;32
4452;PICOS DE AMOR;SGO.DEL ESTERO;14;33
4452;PICOS DE ARROZ;SGO.DEL ESTERO;14;34
4452;PLATERO;SGO.DEL ESTERO;14;35
4452;MERCEDES (VILLA MATOQUE-DPTO. COPO);SGO.DEL ESTERO;14;36
4452;MISTOLITO;SGO.DEL ESTERO;14;37
4452;LOS COLORADOS;SGO.DEL ESTERO;14;38
4452;LAS PUERTAS (VILLA MATOQUE-DPTO. COPO);SGO.DEL ESTERO;14;39
4452;GUAYACAN;SGO.DEL ESTERO;14;40
4452;BOTIJA;SGO.DEL ESTERO;14;41
4452;CHANAR AGUADA;SGO.DEL ESTERO;14;42
4452;CRUZ BAJADA;SGO.DEL ESTERO;14;43
4452;DOS ARBOLES;SGO.DEL ESTERO;14;44
4500;BARRIO DIECINUEVE DE ABRIL;JUJUY;7;1
4500;EL SALADILLO;JUJUY;7;2
4500;RODEITOS;JUJUY;7;3
4500;SALADILLO;JUJUY;7;4
4500;SAN JOSE DEL BORDO;JUJUY;7;5
4500;SAN LUCAS (SAN PEDRO-DPTO. SAN PEDRO);JUJUY;7;6
4500;SAN PEDRO;JUJUY;7;7
4500;SAN PEDRO DE JUJUY;JUJUY;7;8
4501;PALMA SOLA;JUJUY;7;0
4501;ARROYO COLORADO;JUJUY;7;1
4501;EL ARENAL;JUJUY;7;2
4501;EL FUERTE;JUJUY;7;3
4501;EL PALMAR;JUJUY;7;4
4501;EL PIQUETE;JUJUY;7;5
4501;ISLA CHICA;JUJUY;7;6
4501;ISLA GRANDE;JUJUY;7;7
4501;PUESTO NUEVO;JUJUY;7;9
4501;REAL DE LOS TOROS;JUJUY;7;10
4501;SAN JUAN DE DIOS;JUJUY;7;11
4501;SAN RAFAEL;JUJUY;7;12
4501;SANTA CLARA;JUJUY;7;13
4501;SIETE AGUAS;JUJUY;7;14
4503;INGENIO LA ESPERANZA;JUJUY;7;1
4503;LA ESPERANZA;JUJUY;7;2
4503;LAVAYEN;JUJUY;7;3
4503;LOTE ARRAYANAL;JUJUY;7;4
4503;LOTE EL PUESTO;JUJUY;7;5
4503;LOTE MIRAFLORES;JUJUY;7;6
4503;LOTE PALMERA;JUJUY;7;7
4503;LOTE PARAPETI;JUJUY;7;8
4503;LOTE SAN ANTONIO;JUJUY;7;9
4504;23 DE AGOSTO;JUJUY;7;1
4504;EL QUEMADO;JUJUY;7;2
4504;LEACHS;JUJUY;7;3
4504;RIO NEGRO;JUJUY;7;4
4506;CHALICAN;JUJUY;7;1
4506;FRAILE PINTADO;JUJUY;7;2
4506;GUAYACAN;JUJUY;7;3
4506;LA BAJADA;JUJUY;7;4
4512;ARENAL BARROSO;JUJUY;7;1
4512;ARRAYANAL;JUJUY;7;2
4512;INGENIO LEDESMA;JUJUY;7;3
4512;LEDESMA;JUJUY;7;4
4512;LIBERTADOR GENERAL SAN MARTIN;JUJUY;7;5
4512;NORMENTA;JUJUY;7;6
4512;PUEBLO LEDESMA;JUJUY;7;7
4512;SAN FRANCISCO (DPTO. VALLE GRANDE);JUJUY;7;8
4513;ALTO CALILEGUA;JUJUY;7;1
4513;PAMPICHUELA;JUJUY;7;2
4513;SAN LUCAS (DPTO. VALLE GRANDE);JUJUY;7;3
4513;SANTA BARBARA;JUJUY;7;4
4513;VALLE GRANDE;JUJUY;7;5
4514;CALILEGUA;JUJUY;7;1
4516;CAIMANCITO;JUJUY;7;1
4518;VINALITO;JUJUY;7;1
4518;YUTO;JUJUY;7;2
4522;BARRO NEGRO;JUJUY;7;1
4522;LA MENDIETA;JUJUY;7;2
4522;LOTE DON DAVID;JUJUY;7;3
4522;LOTE DON EMILIO;JUJUY;7;4
4522;LOTE PIEDRITAS;JUJUY;7;5
4522;LOTE SAN JUANCITO;JUJUY;7;6
4522;LOTE SAUZAL;JUJUY;7;7
4522;PALO BLANCO;JUJUY;7;8
4530;SAN RAMON DE LA NUEVA ORAN;SALTA;10;0
4530;FINCA MISION ZENTA;SALTA;10;1
4530;LIMONCITO;SALTA;10;2
4530;MINAS Y.P.F.;SALTA;10;3
4530;ORAN;SALTA;10;4
4530;PARANI;SALTA;10;5
4530;PIEDRA DEL PORTILLO;SALTA;10;6
4530;POZO AZUL;SALTA;10;7
4530;RIO COLORADO;SALTA;10;8
4530;RIO DE LAS PIEDRAS(S.R.DE LA NUEVA ORAN);SALTA;10;9
4530;RIO PESCADO;SALTA;10;10
4530;SAN ANDRES;SALTA;10;11
4530;SAN ANTONIO(S.R.DE LA NUEVA ORAN);SALTA;10;12
4530;SAN BERNARDO(S.R.DE LA NUEVA ORAN);SALTA;10;13
4530;SAN IGNACIO;SALTA;10;14
4530;SOLEDAD(SAN RAMON DE LA NUEVA ORAN);SALTA;10;16
4530;TRES POZOS(S.R.DE LA NUEVA ORAN);SALTA;10;17
4531;AGUAS BLANCAS;SALTA;10;1
4531;COLONIA SANTA ROSA;SALTA;10;2
4531;ISLA DE CANAS;SALTA;10;3
4531;LOS TOLDOS;SALTA;10;4
4531;SANTA CRUZ(S. R. DE LA NUEVA ORAN-DPTO. ORAN);SALTA;10;5
4533;ANGEL PEREDO;SALTA;10;1
4533;ANGELICA;SALTA;10;2
4533;EL TABACAL;SALTA;10;3
4533;HIPOLITO YRIGOYEN;SALTA;10;4
4533;INGENIO SAN MARTIN (DESVIO PARTICULAR FCGB);SALTA;10;5
4533;KILOMETRO 1298 (APEADERO FCGB);SALTA;10;6
4533;LOTE ESTELA;SALTA;10;7
4533;MARIA LUISA;SALTA;10;8
4533;TABACAL;SALTA;10;9
4534;PICHANAL;SALTA;10;0
4534;ALGARROBAL(PICHANAL-DPTO. ORAN);SALTA;10;1
4534;ARBOL SOLO;SALTA;10;2
4534;EL MISTOL;SALTA;10;3
4534;EL QUIMILAR;SALTA;10;4
4534;KILOMETRO 1280;SALTA;10;5
4534;KILOMETRO 1281 (APEADERO FCGB);SALTA;10;6
4534;KILOMETRO 1291 (APEADERO FCGB);SALTA;10;7
4534;LAS VARAS;SALTA;10;8
4534;PIZARRO;SALTA;10;10
4534;PUESTO DEL MEDIO;SALTA;10;11
4534;SANTA ROSA (PICHANAL-DPTO. ORAN);SALTA;10;12
4534;YACARA;SALTA;10;13
4535;RIVADAVIA;SALTA;10;0
4535;AGUAS MUERTAS;SALTA;10;1
4535;ALGARROBAL (DPTO. RIVADAVIA);SALTA;10;2
4535;ALTO VERDE;SALTA;10;3
4535;ARENALES;SALTA;10;4
4535;BELGRANO (RIVADAVIA-DPTO. RIVADAVIA);SALTA;10;5
4535;BELLA VISTA (RIVADAVIA-DPTO. RIVADAVIA);SALTA;10;6
4535;CAMPO ARGENTINO;SALTA;10;7
4535;EL DESTIERRO;SALTA;10;8
4535;EL SOLDADITO;SALTA;10;9
4535;EL TUNALITO;SALTA;10;10
4535;FORTIN FRIAS;SALTA;10;11
4535;LA CANCHA;SALTA;10;12
4535;LA ESQUINITA;SALTA;10;13
4535;LA MONTANA;SALTA;10;14
4535;LA TABLADA;SALTA;10;15
4535;LA UNION (DPTO. RIVADAVIA);SALTA;10;16
4535;LAS BOLSAS;SALTA;10;17
4535;LAS CANITAS;SALTA;10;18
4535;LAS CONCHAS (LA UNION-DPTO. RIVADAVIA);SALTA;10;19
4535;LAS LLAVES;SALTA;10;20
4535;MARTIN GARCIA;SALTA;10;21
4535;MOLLINEDO;SALTA;10;22
4535;PALMARCITO;SALTA;10;23
4535;PARAISO;SALTA;10;24
4535;PASO EL MILAGRO SAN ANICETO;SALTA;10;25
4535;PORONGAL;SALTA;10;26
4535;POZO CERCADO (DPTO. ORAN);SALTA;10;27
4535;POZO DEL PATO;SALTA;10;28
4535;POZO DEL ZORRO;SALTA;10;29
4535;POZO VERDE (DPTO. RIVADAVIA);SALTA;10;30
4535;PUESTO DE LA VIUDA;SALTA;10;31
4535;SAN ISIDRO (POZO VERDE-DPTO. RIVADAVIA);SALTA;10;33
4535;SAN JOAQUIN (RIVADAVIA-DPTO. RIVADAVIA);SALTA;10;34
4535;SANTO DOMINGO (RIVADAVIA-DPTO. RIVADAVIA);SALTA;10;35
4535;VICTORICA;SALTA;10;36
4535;VILLA PETRONA;SALTA;10;37
4537;CHAGUARAL;SALTA;10;1
4537;ESTEBAN DE URIZAR (EMBARCADERO FCGB);SALTA;10;2
4537;JERONIMO MATORRAS (ESTACION FCGB);SALTA;10;3
4537;LA ESTRELLA;SALTA;10;4
4537;MARTINEZ DEL TINEO;SALTA;10;5
4537;YUCHAN;SALTA;10;6
4538;SAUCELITO;SALTA;10;1
4542;EL PALMAR DE SAN FRANCISCO;JUJUY;7;1
4542;EL TALAR;JUJUY;7;2
4542;SANTA MARINA;SALTA;10;3
4542;URUNDEL;SALTA;10;4
4542;EL CUICO;SALTA;10;5
4550;EMBARCACION;SALTA;10;0
4550;BUEN LUGAR;SALTA;10;1
4550;COLONIA OTOMANA;SALTA;10;2
4550;CORZUELA;SALTA;10;3
4550;EL CUCHILLO;SALTA;10;4
4550;EL RETIRO;SALTA;10;5
4550;KILOMETRO 1306 (FCGB);SALTA;10;7
4550;LA FORTUNA;SALTA;10;8
4550;LA QUENA;SALTA;10;9
4550;LOS BALDES;SALTA;10;10
4550;MANUEL ELORDI;SALTA;10;11
4550;NUEVO PORVENIR;SALTA;10;12
4550;OTOMANA;SALTA;10;13
4550;PUESTO GRANDE;SALTA;10;14
4550;SANTA VICTORIA(EMBARCACION-GRAL.J.S.MARTIN);SALTA;10;15
4552;ANTONIO QUIJARRO(APEADERO FCGB);SALTA;10;1
4552;CAMPICHUELO;SALTA;10;2
4552;CORONEL CORNEJO;SALTA;10;3
4552;CORRALITO(GRAL.BALLIVIAN-GRAL.J.DE S.MARTIN);SALTA;10;4
4552;GENERAL BALLIVIAN;SALTA;10;5
4552;PASTOR SENILLOSA;SALTA;10;6
4552;POCOY;SALTA;10;7
4552;SENDA HACHADA (ESTACION FCGB);SALTA;10;8
4552;TRANQUITAS;SALTA;10;9
4554;POZO DEL CHAÑAR;SALTA;10;0
4554;CAMPO LIBRE;SALTA;10;1
4554;CAPITAN JUAN PAGE;SALTA;10;2
4554;DRAGONES;SALTA;10;3
4554;EL ESPINILLO;SALTA;10;4
4554;EMBOSCADA;SALTA;10;5
4554;HICKMANN;SALTA;10;6
4554;LOS BLANCOS;SALTA;10;7
4554;LOS RANCHILLOS;SALTA;10;8
4554;LUNA MUERTA;SALTA;10;9
4554;MEDIA LUNA (LOS BLANCOS-DPTO. RIVADAVIA);SALTA;10;10
4554;MISION CHAQUENA;SALTA;10;11
4554;MISTOL MAREADO;SALTA;10;12
4554;MISTOLAR;SALTA;10;13
4554;MONTE CARMELO;SALTA;10;14
4554;MORILLO;SALTA;10;15
4554;PADRE LOZANO;SALTA;10;16
4554;PEDRO LOZANO;SALTA;10;17
4554;PLUMA DEL PATO;SALTA;10;18
4554;POZO BRAVO;SALTA;10;19
4554;RESISTENCIA;SALTA;10;20
4554;SAN PATRICIO;SALTA;10;21
4554;SANTA CLARA;SALTA;10;22
4554;SURI PINTADO;SALTA;10;23
4554;TABACO CIMARRON;SALTA;10;24
4554;TRES POZOS(CAPITAN JUAN PAGE-DPTO. RIVADAVIA);SALTA;10;25
4560;MANUELA PEDRAZA;SALTA;10;1
4560;SAN PEDRO;SALTA;10;2
4560;TARTAGAL;SALTA;10;3
4560;TONOSO;SALTA;10;4
4560;VILLA SAAVEDRA;SALTA;10;5
4560;YARIGUARENDA (APEADERO FCGB);SALTA;10;6
4561;ALTO DE LA SIERRA;SALTA;10;1
4561;AMBERES;SALTA;10;2
4561;HITO 1;SALTA;10;3
4561;LA CHINA;SALTA;10;4
4561;LA PAZ;SALTA;10;5
4561;MISION LA PAZ;SALTA;10;6
4561;SAN BERNARDO(STA VICTORIA-DPTO. RIVADAVIA);SALTA;10;7
4561;SANTA MARIA (DPTO. RIVADAVIA);SALTA;10;8
4561;SANTA VICTORIA RIVADAVIA;SALTA;10;9
4562;GENERAL ENRIQUE MOSCONI;SALTA;10;1
4562;KILOMETRO 1398 (APEADERO FCGB);SALTA;10;2
4562;LAS LOMITAS;SALTA;10;3
4562;VESPUCIO;SALTA;10;4
4563;CAMINERA SAN PEDRITO;SALTA;10;1
4563;CAMPAMENTO SAN PEDRITO;SALTA;10;2
4563;CAMPAMENTO TABLILLA;SALTA;10;3
4563;CAMPAMENTO VESPUCIO;SALTA;10;4
4563;EL AGUAY;SALTA;10;5
4563;RECAREDO;SALTA;10;6
4564;KILOMETRO 1448 (APEADERO FCGB);SALTA;10;1
4564;PIQUIRENDA;SALTA;10;2
4564;TOBANTIRENDA;SALTA;10;3
4564;YACUY;SALTA;10;4
4566;AGUARAY;SALTA;10;1
4566;CAMPO DURAN;SALTA;10;2
4566;ITIYURO;SALTA;10;3
4566;MACUETA;SALTA;10;4
4566;RIO CARAPAN;SALTA;10;5
4568;ACAMBUCO;SALTA;10;1
4568;POCITOS;SALTA;10;2
4568;SALVADOR MAZZA;SALTA;10;3
4600;SAN SALVADOR DE JUJUY;JUJUY;7;0
4600;ALTO COMEDERO;JUJUY;7;1
4600;BARRIO JOHN F. KENNEDY;JUJUY;7;2
4600;BARRIO LOS CEIBOS;JUJUY;7;3
4600;BARRIO LUJAN;JUJUY;7;4
4600;BARRIO MARIANO MORENO;JUJUY;7;5
4600;BARRIO VILLA LIDIA;JUJUY;7;6
4600;CIUDAD DE NIEVA;JUJUY;7;7
4600;EL ALGARROBAL;JUJUY;7;8
4600;EL CUCHO;JUJUY;7;9
4600;JUJUY;JUJUY;7;10
4600;LA CUESTA;JUJUY;7;11
4600;LAS CAPILLAS;JUJUY;7;12
4600;LAS ESCALERAS;JUJUY;7;13
4600;LOS ALISOS;JUJUY;7;14
4600;LOS BLANCOS;JUJUY;7;15
4600;SAN PEDRITO;JUJUY;7;16
4600;TILQUIZA;JUJUY;7;18
4600;VILLA ALBERDI;JUJUY;7;19
4600;VILLA CIUDAD DE NIEVA;JUJUY;7;20
4600;VILLA CUYAYA;JUJUY;7;21
4600;VILLA GORRITI;JUJUY;7;22
4600;VILLA LUJAN;JUJUY;7;23
4600;VILLA SANTA RITA;JUJUY;7;24
4601;GUERRERO;JUJUY;7;1
4601;HUAICO CHICO;JUJUY;7;2
4601;OCLOYAS;JUJUY;7;3
4601;REYES;JUJUY;7;4
4601;RIO BLANCO (DPTO. CAPITAL);JUJUY;7;5
4601;TERMAS DE REYES;JUJUY;7;6
4603;ALISOS DE ABAJO;JUJUY;7;1
4603;CATAMONTANA;JUJUY;7;2
4603;EL CHUCUPAL;JUJUY;7;3
4603;EL SUNCHAL;JUJUY;7;4
4603;LA CIENAGA(PERICO DEL CARMEN-DPTO. EL CARMEN);JUJUY;7;5
4603;LAS PIRCAS;JUJUY;7;6
4603;LOS CEDROS;JUJUY;7;7
4603;PERICO DEL CARMEN;JUJUY;7;8
4605;CEIBAL;JUJUY;7;1
4605;CERRO NEGRO;JUJUY;7;2
4605;LA CABANA;JUJUY;7;3
4605;LA TOMA;JUJUY;7;4
4605;PANO;JUJUY;7;5
4605;PERICO DE SAN ANTONIO;JUJUY;7;6
4605;RIO BLANCO(PERICO DE SAN ANTONIO);JUJUY;7;7
4606;EL OLLERO;JUJUY;7;1
4606;EL TOBA;JUJUY;7;2
4606;LAS CANADAS;JUJUY;7;3
4606;LAS PICHANAS;JUJUY;7;4
4606;LOS LAPACHOS;JUJUY;7;5
4606;LOS MANANTIALES;JUJUY;7;6
4606;MAQUINISTA VERON;JUJUY;7;7
4606;PAMPA BLANCA;JUJUY;7;8
4606;PAMPA VIEJA;JUJUY;7;9
4606;PUESTO VIEJO;JUJUY;7;10
4608;PERICO;JUJUY;7;0
4608;ALTO VERDE;JUJUY;7;1
4608;BORDO LA ISLA;JUJUY;7;2
4608;CAMPO LA TUNA;JUJUY;7;3
4608;CHAMICAL;JUJUY;7;4
4608;CORONEL ARIAS;JUJUY;7;5
4608;EL CADILLAL;JUJUY;7;6
4608;EL PONGO;JUJUY;7;7
4608;ESTACION PERICO;JUJUY;7;8
4608;KILOMETRO 1129 (APEADERO FCGB);JUJUY;7;9
4608;LA OVEJERIA;JUJUY;7;10
4608;LA UNION;JUJUY;7;11
4608;LAS PAMPITAS;JUJUY;7;12
4608;MONTE RICO;JUJUY;7;13
4608;SAN VICENTE;JUJUY;7;15
4608;SANTO DOMINGO;JUJUY;7;16
4612;CARAHUNCO;JUJUY;7;1
4612;CENTRO FORESTAL;JUJUY;7;2
4612;CERROS ZAPLA;JUJUY;7;3
4612;EL BRETE;JUJUY;7;4
4612;EL REMATE;JUJUY;7;5
4612;GENERAL MANUEL SAVIO;JUJUY;7;6
4612;MINA 9 DE OCTUBRE;JUJUY;7;7
4612;PALPALA;JUJUY;7;8
4613;SUNCHO POZO (BREA POZO-DPTO. SAN MARTIN);SGO.DEL ESTERO;14;1
4616;YALA;JUJUY;7;0
4616;BARCENA;JUJUY;7;1
4616;BOMBA;JUJUY;7;2
4616;CHILCAYOC;JUJUY;7;3
4616;KILOMETRO 1183;JUJUY;7;4
4616;LAGUNAS DE YALA;JUJUY;7;5
4616;LEON;JUJUY;7;6
4616;LOZANO;JUJUY;7;7
4616;MOLINOS;JUJUY;7;8
4616;TESORERO;JUJUY;7;9
4616;TIRAXI;JUJUY;7;10
4616;VOLCAN;JUJUY;7;11
4618;PUNA DE JUJUY;JUJUY;7;0
4618;AGUADITA;JUJUY;7;1
4618;COLORADOS;JUJUY;7;2
4618;EL MORENO;JUJUY;7;3
4618;HUACHICHOCANA;JUJUY;7;4
4618;LA AGUADITA;JUJUY;7;5
4618;LA CIENAGA (PURMAMARCA-DPTO. TUMBAYA);JUJUY;7;6
4618;PUERTA DE LIPAN;JUJUY;7;7
4618;PUNTA CORRAL;JUJUY;7;9
4618;PURMAMARCA;JUJUY;7;10
4618;SAN BERNARDO;JUJUY;7;11
4618;SAN JOSE DEL CHANI;JUJUY;7;12
4618;TRES MORROS;JUJUY;7;13
4618;TUMBAYA;JUJUY;7;14
4618;TUMBAYA GRANDE;JUJUY;7;15
4618;TUNALITO;JUJUY;7;16
4622;HORNILLOS (MAIMARA-DPTO. TILCARA);JUJUY;7;1
4622;MAIMARA;JUJUY;7;2
4624;TILCARA;JUJUY;7;0
4624;ABRA MAYO;JUJUY;7;1
4624;ALFARCITO;JUJUY;7;2
4624;EL DURAZNO;JUJUY;7;3
4624;HUICHAIRA;JUJUY;7;4
4624;JUELLA;JUJUY;7;5
4624;KILOMETRO 1243 (APEADERO FCGB);JUJUY;7;6
4624;LA BANDA;JUJUY;7;7
4624;MOLULO;JUJUY;7;8
4624;PUCARA;JUJUY;7;9
4624;QUEBRADA HUASAMAYO;JUJUY;7;10
4624;YALA DE MONTE CARMELO;JUJUY;7;12
4626;CHUCALEZNA;JUJUY;7;1
4626;HUACALERA;JUJUY;7;2
4626;SENADOR PEREZ;JUJUY;7;3
4626;UQUIA;JUJUY;7;4
4626;VILLA DEL PERCHEL;JUJUY;7;5
4630;CHORRILLOS;JUJUY;7;1
4630;CORAYA;JUJUY;7;2
4630;HORNADITAS;JUJUY;7;3
4630;HUMAHUACA;JUJUY;7;4
4630;OCUMAZO;JUJUY;7;5
4630;OVARA;JUJUY;7;6
4630;SAN ROQUE;JUJUY;7;7
4631;CASPALA;JUJUY;7;0
4631;APARZO;JUJUY;7;1
4631;BALIAZO;JUJUY;7;2
4631;CHORCAN;JUJUY;7;4
4631;CIANZO;JUJUY;7;5
4631;COCTACA;JUJUY;7;6
4631;DOGLONZO;JUJUY;7;7
4631;PALCA DE APARZO;JUJUY;7;8
4631;RODERO;JUJUY;7;9
4631;RONQUE;JUJUY;7;10
4631;SANTA ANA;JUJUY;7;11
4631;VALLE COLORADO;JUJUY;7;12
4631;VARAS;JUJUY;7;13
4632;AZUL PAMPA;JUJUY;7;1
4632;CASILLAS;JUJUY;7;2
4632;CHAUPI RODERO;JUJUY;7;3
4632;ITURBE;JUJUY;7;4
4632;LA CUEVA;JUJUY;7;5
4632;MIYUYOC;JUJUY;7;6
4632;PENA BLANCA;JUJUY;7;7
4632;PUEBLO VIEJO;JUJUY;7;8
4633;IRUYA;SALTA;10;0
4633;ASTILLERO;SALTA;10;1
4633;CANCILLAR;SALTA;10;2
4633;CASA GRANDE;SALTA;10;3
4633;CHIYAYOE;SALTA;10;4
4633;COLANZULI;SALTA;10;5
4633;FINCA SANTIAGO;SALTA;10;6
4633;HIGUERAS;SALTA;10;7
4633;LA HUERTA;SALTA;10;9
4633;MATANSILLAS;SALTA;10;10
4633;PINAL;SALTA;10;11
4633;RODEO COLORADO;SALTA;10;12
4633;SAN ANTONIO (SAN PEDRO IRUYA-DPTO. IRUYA);SALTA;10;13
4633;SAN ANTONIO DE IRUYA;SALTA;10;14
4633;SAN ISIDRO (IRUYA-DPTO. IRUYA);SALTA;10;15
4633;SAN ISIDRO DE IRUYA;SALTA;10;16
4633;SAN JUAN (IRUYA-DPTO. IRUYA);SALTA;10;17
4633;SAN PEDRO IRUYA;SALTA;10;18
4633;TIPAYO;SALTA;10;19
4633;UCHOGOL;SALTA;10;20
4633;VILLA ALEM;SALTA;10;21
4633;VOLCAN HIGUERAS;SALTA;10;22
4634;ABRALAITE;JUJUY;7;1
4634;EL AGUILAR;JUJUY;7;2
4634;QUERA;JUJUY;7;3
4634;TEJADAS;JUJUY;7;4
4634;TRES CRUCES;JUJUY;7;5
4634;VETA MINA AGUILAR;JUJUY;7;6
4640;ABRA PAMPA;JUJUY;7;0
4640;AGUA CHICA;JUJUY;7;2
4640;ARBOLITO NUEVO;JUJUY;7;3
4640;CATARI;JUJUY;7;4
4640;CHOROJRA;JUJUY;7;5
4640;ESTACION ZOOTECNICA;JUJUY;7;6
4640;MIRAFLORES DE LA CANDELARIA;JUJUY;7;7
4640;RUMI CRUZ;JUJUY;7;8
4640;SANTUARIO;JUJUY;7;9
4640;SAYATE;JUJUY;7;10
4640;TABLADITAS;JUJUY;7;11
4641;TUSAQUILLAS;JUJUY;7;0
4641;ABDON CASTRO TOLAY;JUJUY;7;1
4641;AGUA CALIENTE DE LA PUNA;JUJUY;7;2
4641;BARRANCAS;JUJUY;7;3
4641;CASABINDO;JUJUY;7;4
4641;COCHINOCA;JUJUY;7;5
4641;DONCELLAS;JUJUY;7;6
4641;EL POTRERO DE LA PUNA;JUJUY;7;7
4641;HUANCAR;JUJUY;7;8
4641;MUNAYOC;JUJUY;7;9
4641;OLAROZ CHICO;JUJUY;7;10
4641;QUETA;JUJUY;7;11
4641;QUICHAGUA;JUJUY;7;12
4641;RACHAITE;JUJUY;7;13
4641;RINCONADILLAS;JUJUY;7;14
4641;SAN FRANCISCO DE ALFARCITO;JUJUY;7;15
4641;SAN JUAN DE QUILLAQUES;JUJUY;7;16
4641;SANTA ANA DE LA PUNA;JUJUY;7;17
4641;SUSQUES;JUJUY;7;18
4641;TAMBILLOS;JUJUY;7;19
4643;CORANZULLI;JUJUY;7;0
4643;CARAHUASI;JUJUY;7;1
4643;CASA COLORADA;JUJUY;7;2
4643;CIENAGO GRANDE;JUJUY;7;3
4643;COYAGUAIMA;JUJUY;7;5
4643;CUSI-CUSI;JUJUY;7;6
4643;GUAYATAYOC;JUJUY;7;7
4643;LA VETA;JUJUY;7;8
4643;LOMA BLANCA;JUJUY;7;9
4643;MINA PIRQUITAS;JUJUY;7;10
4643;OROSMAYO;JUJUY;7;11
4643;PAICONE;JUJUY;7;12
4643;PAN DE AZUCAR;JUJUY;7;13
4643;POZUELO;JUJUY;7;14
4643;RINCONADA;JUJUY;7;15
4643;SAN JUAN;JUJUY;7;16
4644;EL CONDOR;JUJUY;7;0
4644;PUESTO DEL MARQUEZ;JUJUY;7;1
4644;PUMAHUASI;JUJUY;7;2
4644;REDONDA;JUJUY;7;3
4644;RIO COLORADO;JUJUY;7;4
4644;RONTUYOC;JUJUY;7;5
4644;CANGREJILLOS;JUJUY;7;6
4644;CANGREJOS;JUJUY;7;7
4644;CARACARA;JUJUY;7;8
4644;CHOCOITE;JUJUY;7;9
